,player_age,correct
49434,27.0,1
53744,24.0,1
6183,31.0,0
29439,25.0,1
27842,35.0,1
24545,31.0,1
56422,23.0,1
6499,37.0,0
61108,34.0,1
45437,24.0,1
10195,30.0,1
38055,28.0,1
21998,36.0,1
58054,32.0,1
17720,35.0,1
56848,35.0,1
15714,27.0,1
60590,21.0,1
59174,26.0,1
23933,30.0,1
60529,24.0,1
10936,27.0,1
29084,31.0,0
56763,23.0,1
62139,24.0,1
12215,32.0,0
5471,33.0,0
40083,30.0,1
49590,28.0,1
52736,28.0,1
3265,29.0,0
33177,36.0,1
22415,35.0,0
33378,32.0,0
59901,24.0,0
60850,36.0,1
26492,29.0,0
48416,33.0,0
49226,35.0,1
51393,34.0,0
28095,27.0,1
17497,26.0,1
32995,29.0,1
31572,27.0,1
48980,34.0,1
15611,32.0,0
22173,32.0,1
4008,31.0,1
23756,35.0,1
45160,37.0,0
57044,34.0,0
39018,32.0,1
1094,23.0,1
1798,35.0,1
11037,34.0,0
45667,43.0,0
8142,26.0,1
26060,36.0,1
48690,31.0,0
41003,21.0,1
15552,34.0,0
10325,26.0,1
42032,29.0,1
6418,38.0,0
56323,28.0,0
2581,27.0,1
39127,27.0,0
52370,34.0,1
8548,33.0,0
28419,31.0,0
23070,34.0,1
47430,22.0,1
33466,32.0,0
55806,31.0,1
4466,28.0,0
14403,25.0,1
37939,34.0,1
56977,35.0,1
43222,37.0,0
52505,40.0,0
55480,30.0,0
10050,30.0,1
56071,23.0,1
15905,33.0,1
9895,31.0,0
34859,31.0,0
15603,24.0,1
670,23.0,0
37717,28.0,0
11489,31.0,1
28829,25.0,1
54261,30.0,0
32162,30.0,1
62525,37.0,0
57525,31.0,0
15255,34.0,1
24335,35.0,1
894,27.0,1
10424,31.0,1
30251,28.0,1
10101,29.0,1
15931,30.0,0
41035,21.0,1
31376,32.0,1
18566,28.0,1
35162,35.0,1
2912,31.0,1
23849,32.0,0
3494,31.0,1
53325,34.0,1
45983,35.0,1
45527,32.0,1
65349,37.0,1
49540,26.0,1
15317,24.0,0
6756,34.0,1
8971,23.0,0
45389,35.0,1
37255,25.0,1
55462,33.0,1
49775,30.0,1
57893,32.0,0
57276,34.0,0
44072,27.0,0
35175,23.0,0
49923,33.0,1
12342,39.0,1
37466,33.0,1
20999,24.0,0
23821,35.0,1
24258,27.0,1
63635,39.0,1
24900,37.0,0
40683,20.0,1
31228,30.0,1
8131,29.0,0
1875,25.0,0
54248,23.0,0
16020,24.0,1
12510,32.0,0
35827,31.0,0
20730,33.0,1
47535,36.0,0
58772,30.0,0
58595,30.0,1
54436,21.0,1
42835,32.0,0
9021,31.0,1
16561,37.0,0
36618,24.0,1
25007,33.0,1
40690,26.0,0
3301,25.0,0
60908,34.0,1
50241,29.0,0
52247,32.0,1
16260,33.0,1
59309,25.0,0
46903,22.0,1
1922,29.0,0
8941,29.0,1
20927,21.0,1
4562,29.0,0
35843,26.0,1
52294,36.0,1
38082,26.0,1
18840,33.0,0
63773,31.0,1
32065,36.0,1
18567,34.0,0
48769,30.0,0
16786,25.0,1
7692,21.0,1
48611,38.0,1
47312,21.0,1
1929,29.0,1
25643,32.0,0
32677,33.0,1
36246,29.0,1
43657,31.0,1
28442,28.0,1
41143,29.0,0
47795,25.0,1
65032,33.0,0
29272,28.0,0
2308,27.0,1
51441,36.0,0
65056,35.0,1
59913,25.0,0
62903,30.0,0
41243,26.0,1
61728,23.0,1
64209,33.0,1
12509,27.0,1
62950,30.0,1
45789,40.0,1
14817,21.0,1
37856,39.0,1
41622,23.0,1
39106,30.0,1
48825,31.0,1
44014,33.0,0
14255,28.0,1
8709,27.0,0
5512,30.0,1
42994,33.0,0
52941,34.0,0
40955,25.0,1
35033,28.0,0
52927,39.0,0
25387,35.0,1
63641,34.0,0
10206,34.0,1
21750,32.0,0
19768,36.0,0
45413,30.0,0
51913,37.0,0
44437,36.0,0
47734,23.0,0
21177,28.0,0
30319,28.0,1
35837,37.0,1
42573,29.0,1
29132,36.0,1
40546,19.0,1
57881,32.0,1
2279,29.0,0
14540,35.0,1
7058,24.0,1
51951,35.0,1
5356,29.0,1
11305,29.0,1
4515,31.0,1
39958,35.0,0
22576,25.0,1
12281,19.0,1
26702,21.0,1
58675,25.0,1
42437,32.0,1
34020,35.0,0
35579,28.0,0
51664,31.0,0
48400,24.0,1
44247,35.0,1
63027,34.0,1
46518,35.0,1
57825,34.0,1
60425,40.0,0
6530,36.0,0
51341,33.0,1
8535,36.0,0
6316,38.0,1
33865,32.0,1
46868,34.0,0
37044,25.0,1
34576,30.0,1
58578,34.0,0
40597,25.0,0
45866,40.0,0
16486,36.0,0
9088,27.0,0
43535,26.0,1
15016,30.0,1
60007,20.0,1
19818,35.0,1
45049,36.0,0
24497,31.0,0
48337,33.0,1
51249,33.0,0
19333,30.0,0
36750,27.0,1
63551,33.0,0
55082,36.0,0
27720,34.0,1
8570,28.0,0
37770,27.0,0
53886,24.0,0
40957,33.0,1
37366,28.0,1
29516,29.0,1
8835,22.0,1
28982,32.0,1
33914,25.0,1
29210,39.0,1
61597,23.0,1
57254,33.0,0
35041,27.0,1
32194,33.0,0
32097,32.0,0
50978,36.0,1
23870,39.0,1
7964,22.0,0
61605,20.0,1
58738,36.0,0
43471,30.0,1
17222,31.0,1
44043,32.0,0
61756,31.0,0
18935,37.0,0
43186,29.0,1
55889,32.0,1
8785,33.0,0
51329,34.0,0
49802,24.0,1
1847,28.0,0
30046,29.0,1
63591,34.0,0
50149,25.0,1
22084,30.0,0
247,23.0,0
4502,36.0,0
43680,36.0,1
50944,35.0,1
33376,38.0,0
30223,42.0,1
21712,31.0,1
38740,31.0,1
15863,28.0,1
15820,32.0,0
9450,27.0,1
19104,28.0,1
4726,35.0,0
6387,37.0,1
43682,34.0,1
17722,31.0,0
13194,38.0,0
32649,29.0,1
22346,25.0,1
54996,29.0,1
25810,29.0,0
14882,29.0,1
47075,24.0,1
16497,34.0,0
6221,31.0,1
27890,33.0,1
3242,36.0,1
42825,27.0,1
10296,36.0,0
20966,28.0,0
7950,23.0,1
6009,30.0,1
2417,31.0,1
43764,35.0,0
46699,31.0,0
45040,35.0,1
33018,37.0,1
4456,39.0,1
23309,31.0,0
40539,28.0,0
22833,40.0,1
29836,30.0,1
21589,26.0,0
6155,28.0,1
64021,32.0,0
49513,25.0,0
46676,24.0,1
20875,34.0,1
7185,24.0,1
24005,33.0,1
41929,33.0,0
33073,36.0,1
17223,25.0,1
62039,24.0,1
46034,37.0,0
46127,27.0,1
34828,21.0,1
10914,30.0,0
5056,35.0,1
18222,38.0,1
19122,35.0,1
57482,30.0,1
6837,28.0,1
59942,30.0,0
34971,22.0,1
241,32.0,0
29694,26.0,1
43309,32.0,1
43209,29.0,0
21005,21.0,1
22554,27.0,1
5633,28.0,1
38180,29.0,1
48343,28.0,0
39853,28.0,1
35574,26.0,0
29518,24.0,1
62965,33.0,1
24822,31.0,1
32747,31.0,1
30522,36.0,0
3192,30.0,1
37540,34.0,1
47438,37.0,1
8705,31.0,0
48437,36.0,0
58143,33.0,1
4678,32.0,1
31600,33.0,1
12988,25.0,1
12129,26.0,0
190,29.0,1
30781,32.0,1
18750,34.0,0
24787,35.0,0
3466,30.0,1
1349,31.0,1
45979,36.0,0
22484,27.0,0
35333,28.0,1
37487,28.0,0
2112,24.0,1
38507,37.0,0
3800,27.0,1
51537,35.0,0
47896,35.0,1
14928,30.0,1
25233,36.0,1
7282,27.0,1
25314,31.0,1
8334,30.0,0
35670,26.0,1
33279,32.0,0
27430,22.0,1
26185,28.0,0
60654,37.0,1
19876,34.0,0
19040,34.0,1
12313,35.0,0
8615,20.0,1
18687,37.0,1
35094,34.0,0
50815,29.0,1
32508,33.0,0
3415,37.0,1
39073,30.0,1
29536,28.0,0
17869,32.0,1
62383,35.0,1
51698,29.0,0
10987,30.0,1
65809,33.0,1
4229,26.0,1
13170,21.0,1
38315,26.0,1
56494,30.0,0
6941,22.0,1
51722,29.0,1
47100,20.0,1
3346,27.0,0
26968,20.0,1
27759,29.0,1
25854,32.0,1
55126,34.0,1
46578,33.0,1
52542,36.0,0
6617,38.0,0
62278,31.0,1
54918,25.0,1
25105,32.0,1
45799,34.0,1
32231,28.0,1
28234,28.0,1
43527,29.0,0
58508,30.0,0
37848,30.0,0
30882,29.0,0
49151,27.0,1
12468,33.0,1
17813,36.0,1
56890,31.0,1
53148,31.0,0
29378,28.0,1
40337,34.0,1
13488,24.0,1
64045,37.0,0
21071,27.0,0
39837,30.0,1
35190,21.0,1
57049,33.0,1
57533,35.0,0
32111,34.0,0
39423,35.0,1
6352,28.0,1
11854,39.0,1
33395,27.0,1
27524,28.0,1
64282,26.0,1
4732,33.0,0
51840,39.0,1
5078,33.0,0
43161,25.0,1
56331,31.0,1
13515,26.0,1
61135,24.0,1
51022,33.0,1
61923,41.0,1
28462,29.0,1
8127,19.0,1
62783,34.0,1
7135,20.0,1
35081,32.0,1
43771,30.0,1
312,30.0,1
40626,31.0,1
59643,31.0,0
23701,37.0,0
7383,21.0,1
45307,26.0,1
37842,32.0,1
7589,36.0,0
40848,28.0,0
22041,22.0,1
44273,33.0,1
9291,28.0,1
10093,34.0,1
60346,22.0,1
47256,28.0,0
34419,20.0,1
604,22.0,1
41507,32.0,1
8329,22.0,1
58148,33.0,0
54415,26.0,1
55882,33.0,0
53067,31.0,1
54948,32.0,1
48472,31.0,0
5046,41.0,1
45957,30.0,1
12819,36.0,1
44789,31.0,1
1536,24.0,1
33501,32.0,1
48420,31.0,0
15394,33.0,1
18718,36.0,1
33931,36.0,1
64213,36.0,0
54062,21.0,1
39628,33.0,1
17816,34.0,0
40905,29.0,1
27152,31.0,0
29832,28.0,1
55178,26.0,0
45418,26.0,1
62181,26.0,1
10017,27.0,1
14485,31.0,1
3372,33.0,0
7199,28.0,1
6734,33.0,1
21463,31.0,1
33195,36.0,1
933,26.0,1
335,28.0,0
42521,30.0,1
15500,31.0,1
40251,29.0,1
53802,28.0,1
42151,33.0,1
2616,25.0,1
48951,34.0,0
54647,35.0,0
13,20.0,1
26629,29.0,1
63444,36.0,0
62992,33.0,0
19839,20.0,1
64230,35.0,1
43928,34.0,1
7939,25.0,0
17564,38.0,0
44712,32.0,0
50589,37.0,1
28141,33.0,0
34106,34.0,0
61947,34.0,1
44708,36.0,0
2810,23.0,1
53573,24.0,1
18182,26.0,1
8508,33.0,0
12676,29.0,0
174,31.0,1
28750,32.0,0
52836,31.0,1
62685,33.0,1
23206,34.0,1
11981,32.0,0
34126,36.0,1
14555,33.0,0
7659,36.0,0
36865,25.0,1
31970,25.0,1
20580,26.0,1
5871,29.0,1
63647,31.0,0
65761,35.0,1
18354,38.0,1
42819,30.0,0
24161,31.0,0
23894,37.0,0
57820,35.0,0
6570,32.0,0
53404,36.0,0
53501,35.0,1
29261,27.0,1
50480,32.0,0
27628,30.0,0
60137,32.0,0
18444,30.0,1
49667,30.0,0
54405,26.0,1
45863,34.0,0
41037,25.0,0
9864,32.0,0
59239,23.0,1
21105,23.0,1
4656,28.0,0
58107,36.0,0
29547,30.0,0
56725,35.0,1
4171,27.0,1
58743,38.0,0
10019,31.0,0
56416,29.0,1
33218,39.0,1
42040,25.0,1
22154,26.0,0
64135,33.0,1
45203,28.0,1
52424,35.0,0
52169,39.0,1
49503,23.0,1
2331,35.0,1
45273,26.0,1
64329,34.0,0
22037,25.0,0
8817,27.0,0
32514,38.0,1
26483,27.0,1
1869,35.0,0
15702,34.0,1
42717,28.0,1
4681,25.0,0
25553,30.0,1
65369,32.0,1
59035,20.0,1
16424,33.0,1
40782,23.0,0
65582,34.0,0
49722,31.0,1
14163,34.0,0
43853,29.0,1
47266,31.0,0
5794,28.0,1
12789,27.0,0
20847,20.0,1
34312,23.0,0
53066,36.0,0
52547,35.0,1
15276,35.0,1
1350,29.0,0
60356,31.0,0
43353,31.0,1
56644,27.0,0
12327,33.0,0
35350,29.0,1
24741,31.0,0
25201,34.0,0
63226,33.0,1
42187,27.0,1
39295,36.0,0
12863,22.0,1
51843,35.0,0
39695,33.0,0
1624,25.0,1
25444,35.0,1
60747,27.0,0
17985,27.0,1
40259,34.0,0
60665,29.0,1
37137,21.0,1
21789,36.0,1
13446,20.0,1
22893,25.0,0
14667,23.0,0
64905,29.0,1
48509,28.0,1
44695,28.0,0
22786,36.0,0
1761,31.0,1
24486,37.0,1
11033,34.0,0
61975,39.0,0
56712,29.0,1
38960,31.0,1
25271,31.0,1
20168,24.0,1
4641,36.0,0
28220,25.0,1
58742,32.0,0
14106,35.0,1
29115,30.0,1
33669,33.0,1
58434,33.0,0
51582,25.0,1
23692,30.0,0
8388,32.0,0
44202,36.0,1
62754,36.0,0
2859,29.0,0
58830,37.0,1
7782,35.0,1
44924,29.0,0
56108,32.0,0
59593,34.0,0
62360,35.0,1
18201,35.0,1
13658,33.0,1
36416,30.0,1
27164,25.0,1
24053,34.0,1
24214,38.0,1
54491,24.0,1
39203,34.0,1
60402,29.0,1
8539,25.0,1
64057,24.0,1
24532,31.0,1
27423,26.0,1
33437,28.0,1
13699,30.0,0
51150,36.0,1
50728,31.0,1
6287,30.0,1
47757,22.0,1
33790,30.0,1
35558,26.0,1
31317,37.0,0
56508,34.0,1
23829,37.0,0
15148,24.0,0
59927,35.0,1
58859,35.0,1
14107,31.0,0
35003,21.0,1
49977,27.0,0
50191,28.0,1
59070,23.0,1
46827,32.0,1
21698,28.0,1
60388,36.0,1
4031,31.0,1
20179,24.0,1
4704,29.0,1
39902,29.0,1
32310,36.0,1
7052,28.0,0
62750,40.0,1
1620,34.0,1
3818,34.0,1
54297,27.0,0
582,30.0,1
12562,33.0,1
29202,23.0,1
7406,32.0,0
28353,27.0,1
18583,30.0,1
63479,36.0,1
62002,34.0,1
2843,34.0,1
5234,28.0,0
41115,35.0,1
60271,38.0,1
4236,29.0,1
19129,30.0,1
27812,23.0,1
48133,30.0,0
26422,21.0,1
57503,27.0,0
41168,29.0,1
19607,26.0,1
31048,27.0,1
65641,33.0,1
7420,26.0,1
52234,31.0,1
18640,31.0,1
6811,24.0,1
21641,35.0,0
699,25.0,1
14208,27.0,0
18394,40.0,1
5158,29.0,1
43437,26.0,1
37833,28.0,1
54280,20.0,1
20579,31.0,0
5109,28.0,1
10709,33.0,1
29108,32.0,1
1980,27.0,1
34259,22.0,1
60399,29.0,0
47284,28.0,1
19460,30.0,1
43565,28.0,0
21243,25.0,1
1389,33.0,1
18229,26.0,1
22086,27.0,0
44481,40.0,1
21201,29.0,1
7569,28.0,0
62692,33.0,0
47308,26.0,0
26505,22.0,1
2811,26.0,1
39438,30.0,0
41856,32.0,1
166,27.0,1
2585,33.0,1
11026,27.0,1
35240,25.0,1
16084,33.0,1
37677,22.0,1
63703,38.0,1
46375,35.0,1
51403,33.0,0
35731,32.0,1
4645,41.0,1
14174,26.0,1
37096,32.0,1
42202,35.0,1
53738,23.0,1
20388,21.0,1
44250,30.0,1
26219,30.0,1
43616,30.0,0
17744,34.0,1
35278,25.0,1
20030,22.0,1
34323,25.0,1
61343,28.0,1
63407,34.0,1
57084,37.0,0
48404,30.0,0
48450,27.0,1
51958,35.0,1
7372,22.0,1
34451,25.0,1
4977,35.0,1
58801,29.0,1
25286,40.0,1
23887,36.0,0
30519,39.0,1
48193,37.0,1
56423,31.0,1
49841,35.0,0
36015,24.0,1
31375,35.0,0
60947,34.0,0
34582,31.0,0
51223,34.0,0
28112,25.0,1
63467,38.0,0
13945,26.0,0
33118,42.0,1
56744,29.0,1
43866,37.0,0
9091,25.0,1
29538,36.0,0
32898,36.0,0
33253,34.0,0
25299,31.0,1
7627,22.0,1
18609,35.0,1
62518,36.0,1
34745,31.0,1
41212,34.0,1
12357,35.0,1
51899,35.0,1
6682,35.0,0
28930,30.0,0
26640,33.0,1
9239,25.0,1
29730,27.0,0
54489,27.0,1
661,30.0,0
44162,33.0,1
41342,26.0,0
11365,26.0,1
6774,33.0,0
50931,42.0,1
21146,32.0,0
47217,32.0,1
45269,26.0,1
35717,25.0,1
53621,25.0,0
55951,26.0,1
31810,31.0,0
51692,35.0,1
29094,21.0,1
50445,32.0,0
18789,40.0,0
19324,31.0,1
173,24.0,1
31878,32.0,1
29892,20.0,1
41536,23.0,0
49171,26.0,1
16546,28.0,1
23357,33.0,1
52673,34.0,0
42790,32.0,0
55601,33.0,0
27280,34.0,0
36496,32.0,0
21275,24.0,0
56960,29.0,1
28330,29.0,1
35174,25.0,0
26635,24.0,1
8852,25.0,1
49221,26.0,1
47607,26.0,1
43858,32.0,0
41848,29.0,1
35428,26.0,1
8592,23.0,1
56965,28.0,0
11850,30.0,0
54820,25.0,0
3248,39.0,1
28170,33.0,1
2714,26.0,1
8725,27.0,0
27489,38.0,1
53686,22.0,1
63343,32.0,1
32044,25.0,1
997,27.0,1
42752,28.0,1
37893,27.0,1
4664,29.0,1
44063,30.0,1
16916,29.0,1
26603,22.0,1
41053,27.0,0
54382,28.0,1
33676,33.0,1
21515,31.0,0
47703,29.0,1
465,22.0,1
64494,28.0,1
32945,33.0,1
24708,28.0,0
12646,33.0,0
31716,40.0,1
30515,39.0,0
4370,31.0,0
19739,38.0,1
35929,36.0,0
23143,33.0,0
5145,28.0,0
58993,32.0,0
33740,39.0,1
31070,40.0,0
31462,28.0,1
34681,26.0,1
33039,29.0,1
15223,24.0,1
60131,30.0,1
18956,37.0,0
36975,27.0,1
37911,29.0,0
13983,24.0,0
27612,29.0,0
47197,29.0,0
10834,31.0,0
35091,28.0,0
7737,24.0,0
30420,41.0,1
34015,35.0,1
57911,31.0,1
7280,30.0,1
56216,26.0,0
39828,28.0,1
61269,33.0,1
31527,30.0,0
15057,28.0,1
61408,33.0,0
30684,32.0,0
52666,33.0,1
30812,36.0,0
26221,25.0,1
51326,31.0,1
25044,35.0,0
63718,39.0,0
22991,30.0,1
60523,35.0,0
27845,36.0,1
14411,38.0,1
42642,38.0,1
20742,32.0,1
54608,20.0,1
45671,35.0,0
37841,37.0,0
30032,24.0,1
63847,36.0,0
27344,34.0,1
26150,36.0,0
29247,26.0,1
27755,31.0,0
56556,29.0,1
8691,28.0,1
46287,32.0,1
16752,31.0,1
7806,26.0,1
27964,23.0,1
20107,22.0,1
3592,28.0,1
54695,25.0,0
62971,36.0,0
1735,29.0,1
29093,22.0,1
56364,32.0,1
16267,27.0,1
59242,27.0,0
62820,31.0,0
48716,27.0,0
32612,22.0,1
37357,25.0,1
47220,31.0,0
34359,25.0,0
37777,32.0,1
48298,27.0,1
46349,31.0,1
63729,28.0,1
10095,24.0,1
30745,33.0,0
35438,31.0,0
11356,27.0,1
39878,41.0,1
22523,29.0,1
15304,34.0,1
59825,24.0,1
57844,27.0,1
51780,36.0,0
58268,28.0,1
39802,30.0,1
34313,24.0,1
18826,41.0,1
45082,31.0,1
8007,32.0,1
22541,36.0,0
29424,30.0,1
24074,32.0,1
21108,23.0,1
8670,23.0,0
29818,37.0,0
28523,30.0,1
7794,27.0,1
12329,31.0,0
10794,33.0,1
7803,29.0,1
55741,24.0,1
59359,29.0,0
21067,26.0,0
62200,39.0,0
44617,31.0,1
60956,29.0,1
60466,32.0,1
41734,33.0,1
34599,22.0,1
8324,27.0,1
25718,30.0,0
43364,28.0,1
2886,29.0,1
54074,34.0,1
9756,33.0,1
20764,30.0,1
53938,29.0,0
52459,37.0,0
53980,33.0,0
31418,28.0,1
6057,31.0,1
44954,33.0,1
35493,21.0,1
54733,22.0,1
49371,34.0,1
9216,28.0,0
41214,29.0,1
7100,21.0,1
32283,24.0,1
49147,31.0,1
62320,28.0,1
37663,28.0,1
62633,28.0,0
16697,34.0,0
12546,34.0,0
5278,33.0,0
6154,34.0,1
37312,33.0,1
50882,29.0,1
19168,38.0,1
26050,21.0,1
55643,27.0,1
32448,33.0,0
52509,34.0,1
24179,34.0,0
37652,34.0,1
5676,37.0,1
27619,29.0,1
22603,37.0,1
56081,33.0,1
31439,32.0,0
37544,23.0,1
38597,32.0,0
2820,36.0,1
3183,25.0,1
60539,35.0,1
16573,29.0,1
37931,29.0,1
54573,21.0,1
13933,29.0,1
16684,34.0,0
2559,28.0,0
29426,32.0,0
4302,28.0,0
18885,29.0,1
60608,21.0,1
26705,27.0,1
36971,30.0,1
28729,25.0,1
51531,36.0,1
27979,29.0,0
21204,23.0,0
42502,31.0,1
17007,27.0,1
12744,23.0,1
52815,33.0,1
65411,36.0,1
15247,32.0,0
59678,33.0,0
45849,31.0,1
34767,22.0,1
15784,28.0,0
12647,29.0,0
22453,25.0,0
56285,24.0,1
17332,33.0,1
9725,29.0,1
10943,35.0,1
25542,30.0,1
57872,36.0,1
62174,30.0,1
52470,37.0,0
22378,28.0,1
45689,33.0,0
7629,24.0,1
33806,38.0,0
41346,29.0,0
44683,35.0,1
26335,25.0,0
51759,31.0,1
13580,34.0,0
43617,33.0,1
12260,28.0,1
32170,20.0,1
36520,23.0,1
34737,25.0,1
44182,32.0,1
56732,32.0,1
60445,31.0,1
170,29.0,1
47002,30.0,0
35619,29.0,1
37906,27.0,0
37867,34.0,0
62494,37.0,1
5375,40.0,1
22718,31.0,0
29222,26.0,1
31087,34.0,0
2192,32.0,1
6698,28.0,0
9022,35.0,1
48865,24.0,0
2996,33.0,1
32597,37.0,1
22658,28.0,1
36045,30.0,1
3060,26.0,0
17373,41.0,1
12706,38.0,0
41335,23.0,1
52187,32.0,1
19270,35.0,0
21977,33.0,0
18367,34.0,0
6809,25.0,1
21125,29.0,0
39343,27.0,1
1603,31.0,1
63933,36.0,0
22522,38.0,0
24253,29.0,1
9781,34.0,0
31596,36.0,0
28685,27.0,0
47802,23.0,1
52954,28.0,1
12352,40.0,1
50197,35.0,0
40236,31.0,1
4487,36.0,0
6750,37.0,0
9683,33.0,1
31189,31.0,0
61857,26.0,0
46788,28.0,0
38409,35.0,0
10438,27.0,1
35593,31.0,0
33970,34.0,0
62244,24.0,1
53134,37.0,0
34211,21.0,1
26867,21.0,1
37431,26.0,1
18890,40.0,0
46523,34.0,0
14656,27.0,0
60914,22.0,1
27038,21.0,1
21604,30.0,0
22627,29.0,1
28833,30.0,1
38291,30.0,0
53945,26.0,0
11386,26.0,1
30025,24.0,1
55052,29.0,1
55654,30.0,1
843,32.0,0
24378,32.0,1
22462,26.0,1
18395,43.0,0
22855,27.0,1
9635,29.0,1
56374,28.0,0
34296,27.0,1
30492,36.0,1
6223,32.0,0
25193,34.0,1
47926,24.0,1
45263,29.0,1
65606,34.0,1
46841,24.0,0
64734,35.0,0
10644,37.0,0
1850,24.0,0
54885,24.0,1
10849,29.0,1
51880,37.0,0
62431,31.0,0
25054,38.0,0
3518,34.0,0
38513,32.0,1
11708,40.0,0
58446,36.0,0
17512,29.0,0
56133,37.0,0
8647,26.0,1
50734,29.0,1
55478,32.0,0
4996,25.0,1
24948,29.0,1
35632,24.0,1
25712,29.0,0
27250,33.0,1
37156,24.0,1
44966,35.0,0
962,22.0,1
14670,27.0,1
6468,35.0,0
43733,36.0,0
12404,32.0,1
31140,25.0,1
38868,28.0,1
29925,24.0,1
17536,32.0,1
14409,40.0,1
48554,28.0,1
5886,38.0,0
45143,39.0,0
54464,28.0,0
62421,33.0,1
3303,26.0,1
44899,31.0,1
38027,31.0,1
20210,26.0,0
64199,35.0,1
48023,35.0,1
13812,27.0,1
4721,35.0,1
35481,30.0,1
40140,30.0,1
58021,33.0,1
3737,30.0,0
1105,23.0,1
4201,35.0,0
53104,27.0,1
34322,22.0,1
19817,36.0,1
59835,34.0,1
27464,25.0,1
18362,35.0,0
26460,23.0,1
23452,31.0,1
17629,28.0,1
12897,32.0,1
19310,32.0,1
62232,29.0,1
27771,29.0,0
34421,25.0,1
46039,33.0,1
13794,29.0,1
63500,31.0,1
22348,22.0,1
24080,35.0,1
20266,22.0,1
50361,32.0,1
41014,26.0,1
62995,25.0,1
46146,35.0,1
7405,24.0,1
36075,24.0,0
21287,35.0,0
2458,24.0,1
7442,29.0,1
9521,32.0,1
43805,34.0,1
53827,26.0,1
16346,31.0,1
43316,28.0,0
19910,30.0,1
42034,28.0,0
22948,28.0,0
48507,28.0,0
2089,24.0,1
56757,28.0,0
65778,36.0,0
49717,28.0,1
1210,27.0,1
33316,31.0,1
57764,32.0,1
31538,36.0,1
57354,30.0,0
19949,20.0,0
852,27.0,1
52191,31.0,0
402,29.0,0
61766,35.0,1
55602,35.0,1
52251,35.0,0
63956,20.0,1
60736,38.0,0
57836,31.0,1
56616,35.0,0
51229,26.0,1
19348,35.0,1
50729,34.0,0
2105,28.0,0
57648,37.0,0
31645,35.0,1
43849,35.0,1
32380,36.0,1
45408,34.0,1
43916,34.0,0
38502,30.0,0
13261,25.0,0
47565,29.0,1
64993,43.0,0
7849,30.0,1
44490,31.0,1
39560,28.0,1
32579,41.0,1
54084,20.0,1
45466,28.0,0
50998,37.0,0
55188,30.0,1
537,27.0,0
5171,39.0,1
39713,30.0,0
20605,28.0,1
13487,33.0,1
40510,29.0,1
936,27.0,1
59331,18.0,1
49857,31.0,1
15064,37.0,1
58367,23.0,0
20934,29.0,1
6679,28.0,1
17527,35.0,1
48632,36.0,1
16667,32.0,1
24628,33.0,1
21556,32.0,1
42245,32.0,1
13465,32.0,1
32316,32.0,0
29558,33.0,1
42504,31.0,1
300,32.0,0
2575,27.0,0
1699,44.0,0
9386,38.0,1
20286,18.0,1
36300,28.0,1
16099,26.0,1
22668,32.0,1
10651,29.0,0
48568,34.0,1
26174,37.0,0
57013,33.0,0
60226,35.0,0
960,27.0,0
54364,33.0,0
61943,24.0,1
56985,34.0,0
26604,33.0,1
35999,26.0,1
22195,29.0,1
19038,40.0,0
25816,25.0,1
46607,34.0,1
30541,30.0,1
14259,30.0,1
58432,27.0,1
11218,34.0,0
32414,34.0,0
926,33.0,0
59503,28.0,0
12166,33.0,1
55539,32.0,1
44395,28.0,1
8308,34.0,1
57323,28.0,0
64412,36.0,0
63618,34.0,1
29623,26.0,1
22548,29.0,0
44698,30.0,1
46993,27.0,1
16907,44.0,1
32466,31.0,1
33348,30.0,1
51975,31.0,1
31642,32.0,1
54587,24.0,1
49478,28.0,0
57461,36.0,1
31138,27.0,1
9441,32.0,1
12791,26.0,1
52998,32.0,0
11639,33.0,0
12535,33.0,0
31319,29.0,1
15752,31.0,1
10012,29.0,1
18050,31.0,1
4341,36.0,0
24203,38.0,0
965,26.0,1
49786,25.0,1
50406,36.0,1
37624,31.0,1
6566,37.0,1
23396,31.0,0
39759,36.0,1
10343,33.0,0
52951,34.0,1
10913,35.0,0
32263,39.0,0
35242,24.0,1
11790,33.0,1
42893,33.0,0
25981,28.0,1
63731,30.0,0
38207,32.0,1
44408,36.0,0
57851,39.0,1
19572,37.0,0
57695,36.0,1
37921,28.0,0
54112,24.0,1
33341,35.0,1
1973,24.0,0
17036,35.0,1
35065,27.0,1
51568,32.0,0
2187,29.0,1
50344,26.0,0
21524,27.0,1
33747,38.0,1
4652,31.0,0
32060,36.0,0
48206,33.0,1
42853,25.0,0
34393,34.0,1
31284,39.0,1
30397,32.0,1
7053,27.0,0
456,21.0,1
19167,37.0,0
52862,37.0,0
17655,35.0,0
65750,35.0,1
28205,18.0,1
60184,34.0,1
31248,41.0,0
12163,35.0,0
62488,26.0,1
65595,28.0,1
5955,29.0,1
51971,27.0,1
43140,34.0,1
48111,26.0,1
50854,34.0,0
8645,24.0,1
11319,30.0,1
6887,26.0,0
12375,34.0,1
12886,32.0,1
15430,32.0,1
18848,34.0,0
31633,35.0,1
43781,30.0,1
3302,26.0,1
13088,24.0,1
17199,37.0,0
24651,29.0,1
54541,21.0,1
8130,22.0,1
10006,25.0,1
57181,29.0,0
64186,31.0,0
56308,27.0,1
34847,20.0,1
24440,37.0,0
22595,32.0,0
18106,27.0,1
36294,24.0,1
