fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,season_id
710678,C. Pawson,UTC,2021-11-27T17:30:00+00:00,1638034200,1638034200,1638037800,508,The American Express Community Stadium,"Falmer, East Sussex",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 13,51,Brighton,https://media-1.api-sports.io/football/teams/51.png,,63,Leeds,https://media-1.api-sports.io/football/teams/63.png,,0,0,0,0,0,0,,,,,2021
710679,G. Scott,UTC,2022-02-23T19:30:00+00:00,1645644600,1645644600,1645648200,512,Turf Moor,Burnley,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 13,44,Burnley,https://media-3.api-sports.io/football/teams/44.png,True,47,Tottenham,https://media-1.api-sports.io/football/teams/47.png,False,1,0,0,0,1,0,,,,,2021
710680,A. Taylor,UTC,2021-11-28T16:30:00+00:00,1638117000,1638117000,1638120600,519,Stamford Bridge,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 13,49,Chelsea,https://media-2.api-sports.io/football/teams/49.png,,33,Manchester United,https://media-2.api-sports.io/football/teams/33.png,,1,1,0,0,1,1,,,,,2021
710681,M. Salisbury,UTC,2021-11-27T15:00:00+00:00,1638025200,1638025200,1638028800,525,Selhurst Park,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 13,52,Crystal Palace,https://media-1.api-sports.io/football/teams/52.png,False,66,Aston Villa,https://media-2.api-sports.io/football/teams/66.png,True,1,2,0,1,1,2,,,,,2021
710682,A. Madley,UTC,2021-11-28T14:00:00+00:00,1638108000,1638108000,1638111600,547,King Power Stadium,"Leicester, Leicestershire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 13,46,Leicester,https://media-3.api-sports.io/football/teams/46.png,True,38,Watford,https://media-2.api-sports.io/football/teams/38.png,False,4,2,3,1,4,2,,,,,2021
710683,A. Marriner,UTC,2021-11-27T15:00:00+00:00,1638025200,1638025200,1638028800,550,Anfield,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 13,40,Liverpool,https://media-2.api-sports.io/football/teams/40.png,True,41,Southampton,https://media-3.api-sports.io/football/teams/41.png,False,4,0,3,0,4,0,,,,,2021
710684,M. Oliver,UTC,2021-11-28T14:00:00+00:00,1638108000,1638108000,1638111600,555,Etihad Stadium,Manchester,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 13,50,Manchester City,https://media-2.api-sports.io/football/teams/50.png,True,48,West Ham,https://media-1.api-sports.io/football/teams/48.png,False,2,1,1,0,2,1,,,,,2021
710685,S. Hooper,UTC,2021-11-27T15:00:00+00:00,1638025200,1638025200,1638028800,565,Carrow Road,"Norwich, Norfolk",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 13,71,Norwich,https://media-2.api-sports.io/football/teams/71.png,,39,Wolves,https://media-2.api-sports.io/football/teams/39.png,,0,0,0,0,0,0,,,,,2021
710686,M. Dean,UTC,2021-12-01T20:15:00+00:00,1638389700,1638389700,1638393300,495,Villa Park,Birmingham,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 14,66,Aston Villa,https://media-2.api-sports.io/football/teams/66.png,False,50,Manchester City,https://media-2.api-sports.io/football/teams/50.png,True,1,2,0,2,1,2,,,,,2021
710687,P. Tierney,UTC,2021-12-01T20:15:00+00:00,1638389700,1638389700,1638393300,8560,Goodison Park,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 14,45,Everton,https://media-2.api-sports.io/football/teams/45.png,False,40,Liverpool,https://media-2.api-sports.io/football/teams/40.png,True,1,4,1,2,1,4,,,,,2021
710688,K. Friend,UTC,2021-11-30T20:15:00+00:00,1638303300,1638303300,1638306900,546,Elland Road,"Leeds, West Yorkshire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 14,63,Leeds,https://media-3.api-sports.io/football/teams/63.png,True,52,Crystal Palace,https://media-3.api-sports.io/football/teams/52.png,False,1,0,0,0,1,0,,,,,2021
710689,D. Coote,UTC,2021-12-01T19:30:00+00:00,1638387000,1638387000,1638390600,596,Vicarage Road,Watford,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 14,38,Watford,https://media-2.api-sports.io/football/teams/38.png,False,49,Chelsea,https://media-3.api-sports.io/football/teams/49.png,True,1,2,1,1,1,2,,,,,2021
710690,C. Kavanagh,UTC,2021-12-01T19:30:00+00:00,1638387000,1638387000,1638390600,598,London Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 14,48,West Ham,https://media-1.api-sports.io/football/teams/48.png,,51,Brighton,https://media-3.api-sports.io/football/teams/51.png,,1,1,1,0,1,1,,,,,2021
710691,J. Brooks,UTC,2021-12-01T19:30:00+00:00,1638387000,1638387000,1638390600,600,Molineux Stadium,"Wolverhampton, West Midlands",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 14,39,Wolves,https://media-2.api-sports.io/football/teams/39.png,,44,Burnley,https://media-3.api-sports.io/football/teams/44.png,,0,0,0,0,0,0,,,,,2021
710692,M. Atkinson,UTC,2021-12-02T20:15:00+00:00,1638476100,1638476100,1638479700,556,Old Trafford,Manchester,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 14,33,Manchester United,https://media-2.api-sports.io/football/teams/33.png,True,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,False,3,2,1,1,3,2,,,,,2021
710693,A. Madley,UTC,2021-11-30T19:30:00+00:00,1638300600,1638300600,1638304200,562,St. James' Park,Newcastle upon Tyne,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 14,34,Newcastle,https://media-3.api-sports.io/football/teams/34.png,,71,Norwich,https://media-3.api-sports.io/football/teams/71.png,,1,1,0,0,1,1,,,,,2021
710694,R. Jones,UTC,2021-12-01T19:30:00+00:00,1638387000,1638387000,1638390600,585,St. Mary's Stadium,"Southampton, Hampshire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 14,41,Southampton,https://media-2.api-sports.io/football/teams/41.png,,46,Leicester,https://media-2.api-sports.io/football/teams/46.png,,2,2,2,1,2,2,,,,,2021
710695,J. Moss,UTC,2021-12-02T19:30:00+00:00,1638473400,1638473400,1638477000,593,Tottenham Hotspur Stadium,London,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 14,47,Tottenham,https://media-2.api-sports.io/football/teams/47.png,True,55,Brentford,https://media-2.api-sports.io/football/teams/55.png,False,2,0,1,0,2,0,,,,,2021
710696,M. Oliver,UTC,2021-12-05T16:30:00+00:00,1638721800,1638721800,1638725400,495,Villa Park,Birmingham,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 15,66,Aston Villa,https://media-3.api-sports.io/football/teams/66.png,True,46,Leicester,https://media-1.api-sports.io/football/teams/46.png,False,2,1,1,1,2,1,,,,,2021
710697,M. Dean,UTC,2021-12-06T20:00:00+00:00,1638820800,1638820800,1638824400,8560,Goodison Park,Liverpool,Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 15,45,Everton,https://media-2.api-sports.io/football/teams/45.png,True,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,False,2,1,0,1,2,1,,,,,2021
710698,D. Coote,UTC,2021-12-05T14:00:00+00:00,1638712800,1638712800,1638716400,546,Elland Road,"Leeds, West Yorkshire",Match Finished,FT,90,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2021,Regular Season - 15,63,Leeds,https://media-2.api-sports.io/football/teams/63.png,,55,Brentford,https://media-1.api-sports.io/football/teams/55.png,,2,2,1,0,2,2,,,,,2021
